scientificName,x,y
Pterois volitans,-82.77402,24.72437
Pterois volitans,118.343475,-19.776525
Pterois volitans,120.1399994,13.88000011
Pterois volitans,47,-25.183
Pterois volitans,-67.3439464,10.540173
Pterois volitans,139.475835,-12.91722
Pterois volitans,-66.74821973,10.62054996
Pterois volitans,117.55083,-20.17333
Pterois volitans,144.4502716,7.253056049
Pterois volitans,-67.25203514,10.5510186
Pterois volitans,134.5752563,7.35668993
Pterois volitans,139.57611,-11.55986
Pterois volitans,127.983333,26.366667
Pterois volitans,153.35,-27.483333
Pterois volitans,57.5656,-19.9895
Pterois volitans,128.906111,27.759167
Pterois volitans,115.67583,-20.570835
Pterois volitans,117.064165,-20.001665
Pterois volitans,-75.5561,34.8556
Pterois volitans,167,10
Pterois volitans,118.0375,-19.955
Pterois volitans,-64.14093018,10.56207211
Pterois volitans,145.3958333,-15.69194444
Pterois volitans,-67.48833,18.382
Pterois volitans,115.308335,-20.14417
Pterois volitans,33.7773,27.539
Pterois volitans,177.167,-17.85
Pterois volitans,-86.9085,20.7174
Pterois volitans,-65.32483578,10.89612472
Pterois volitans,-80.14239,25.453048
Pterois volitans,-151.754,-16.4379
Pterois volitans,-67.28284836,10.5472215
Pterois volitans,-82.88605,24.6907
Pterois volitans,134.4936066,7.320000172
Pterois volitans,-66.449452,10.629913
Pterois volitans,-67.52197266,11.96678419
Pterois volitans,-81.17254,24.60288
Pterois volitans,-67.2403273,10.55435684
Pterois volitans,-81.1108,24.62282
Pterois volitans,131.0833333,31.28333333
Pterois volitans,136.30028,-9.38486
Pterois volitans,138.66833,-14.475835
Pterois volitans,-67.51569629,10.52474381
Pterois volitans,-80.71697,24.77495
Pterois volitans,-66.29939,10.64185
Pterois volitans,117.393335,-20.1475
Pterois volitans,138.68472,-13.850695
Pterois volitans,153.383333,-27.516667
Pterois volitans,-80.83038,24.7209
Pterois volitans,72.7832,3.99921
Pterois volitans,54.58333206,-20.96666718
Pterois volitans,131.036389,30.826667
Pterois volitans,-81.3927,19.2838
Pterois volitans,-80.41097,24.99035
Pterois volitans,25.58329964,-33.84999847
Pterois volitans,134.5025,7.315833
Pterois volitans,98.5666666,14.65
Pterois volitans,138.434025,-10.53389
Pterois volitans,34.7765,25.3474
Pterois volitans,-72.2341,21.7834
Pterois volitans,-67.74172068,10.49502772
Pterois volitans,-80.071151,26.335903
Pterois volitans,-67.23929553,10.5512599
Pterois volitans,-67.35077262,10.54327668
Pterois volitans,-64.1519165,10.80767738
Pterois volitans,34.3312,27.9031
Pterois volitans,125.483475,-12.91667
Pterois volitans,34,29
Pterois volitans,-67.95290709,10.49101894
Pterois volitans,-64.60639,10.29009191
Pterois volitans,-64.66843486,10.28304024
Pterois volitans,-66.69799805,10.62821611
Pterois volitans,-81.03081,24.64588
Pterois volitans,-87.0798,20.6285
Pterois volitans,33.9841,27.1631
Pterois volitans,144.450278,7.253056
Pterois volitans,133.783475,-10.93514
Pterois volitans,-82.756866,27.765633
Pterois volitans,118.629,4.24895
Pterois volitans,-82.77455,24.6819667
Pterois volitans,134.295,7.0475
Pterois volitans,33.9515,27.1675
Pterois volitans,-64.261546,10.565906
Pterois volitans,153.5,-27.033333
Pterois volitans,-80.176817,25.268167
Pterois volitans,-66.04980469,10.5094167
Pterois volitans,-81.401517,24.546717
Pterois volitans,-83.06271,24.6783
Pterois volitans,-82.9832,12.2779
Pterois volitans,146,-4.66667
Pterois volitans,120.2533,11.8161
Pterois volitans,134.518333,7.286667
